OrderID,OrderDate,CustomerID,BookID,BookName,Author,BookCategory,PriceINR,Quantity,TotalINR,PaymentType,StoreLocation
O100690,4/30/2025 14:57,C3338,B1020,Gentle Echoes - Vol 7,Rhea Desai,Romance,1168.44,1,1168.44,Card,Chennai
O100691,1/11/2025 12:28,C8429,B1038,Modern Machine - Vol 12,Rhea Khan,Mystery,973.53,1,973.53,Cash,Bengaluru
O100692,1/30/2024 4:48,C2778,B1089,Lost Paths,Deepak Roy,Biography,452.62,4,1810.48,Cash,Bengaluru
O100693,5/30/2025 18:21,C7877,B1081,Lost Promises - Vol 2,Sana Iyer,History,209.11,1,209.11,Card,Delhi
O100694,5/2/2024 22:22,C1639,B1080,Wild Mirror - Vol 9,Rohit Patel,Mystery,271.33,1,271.33,Cash,Delhi
O100695,11/6/2024 4:44,C9835,B1062,Secret Skies - Vol 7,Vikram Sharma,Self-Help,808.58,1,808.58,Cash,Pune
O100696,3/6/2024 13:29,C1711,B1116,Bright Empire (117),Deepak Gupta,History,793.28,1,793.28,NetBanking,Bengaluru
O100697,3/19/2025 13:52,C6742,B1051,Midnight Forest,Saurav Sharma,Self-Help,455.76,1,455.76,Cash,Pune
O100698,9/18/2023 17:22,C4809,B1098,Bright Song - Vol 5,Vikram Gupta,Mystery,638.35,1,638.35,Cash,Chennai
O100699,6/16/2025 19:47,C7695,B1037,Crimson Skies,Saurav Mehta,Children,661.11,4,2644.44,UPI,Bengaluru
O100700,12/27/2024 0:15,C9561,B1112,Ancient Echoes,Ananya Das,Fiction,1437.41,2,2874.82,Cash,Kolkata
O100701,11/1/2024 7:28,C6175,B1008,Crimson Stars - Vol 6,Priya Sharma,Biography,1420.16,2,2840.32,NetBanking,Hyderabad
O100702,6/8/2023 15:30,C5155,B1047,Lost Rivers,Karan Iyer,Non-Fiction,471.19,2,942.38,UPI,Pune
O100703,1/10/2024 22:16,C5514,B1057,Lost Dreams (58),Arjun Sharma,Children,468.97,2,937.94,NetBanking,Bengaluru
O100704,7/19/2024 20:18,C8904,B1027,Burning Voices,Karan Bose,Biography,998.7,1,998.7,Card,Hyderabad
O100705,7/22/2024 17:36,C5157,B1058,Hidden Garden - Vol 4,Deepak Iyer,History,740.72,1,740.72,UPI,Hyderabad
O100706,1/23/2025 5:01,C2951,B1016,Bright Empire,Deepak Singh,Biography,211.91,1,211.91,Card,Ahmedabad
O100707,4/13/2023 7:48,C9328,B1082,Golden Empire - Vol 10,Ananya Verma,Mystery,265.75,5,1328.75,NetBanking,Hyderabad
O100708,9/20/2024 1:53,C3633,B1086,Broken Legends,Rhea Bose,History,1058.03,1,1058.03,NetBanking,Kolkata
O100709,4/23/2025 5:17,C8727,B1086,Broken Legends,Rhea Bose,Non-Fiction,1107.81,1,1107.81,NetBanking,Delhi
O100710,9/27/2023 8:04,C7075,B1023,Hidden Garden,Karan Bose,Non-Fiction,265.3,1,265.3,Cash,Kolkata
O100711,8/11/2025 14:35,C9536,B1019,Lost Pages,Deepak Sharma,Biography,1137.02,1,1137.02,UPI,Kolkata
O100712,10/17/2024 17:59,C8192,B1109,Hidden Sea,Deepak Patel,Mystery,1487.4,4,5949.6,Cash,Bengaluru
O100713,10/20/2023 7:05,C1550,B1082,Golden Empire - Vol 10,Ananya Verma,History,1032.03,1,1032.03,Card,Mumbai
O100714,1/4/2024 8:42,C1004,B1106,Ancient Song - Vol 6,Ananya Desai,Fiction,688.33,1,688.33,Card,Delhi
O100715,3/9/2025 14:32,C6785,B1117,Glowing Echoes,Rohit Khan,Sci-Fi,1174.07,1,1174.07,NetBanking,Pune
O100716,7/25/2023 18:51,C1251,B1037,Crimson Skies,Saurav Mehta,Children,233.93,1,233.93,Cash,Delhi
O100717,10/19/2023 20:21,C6703,B1080,Wild Mirror - Vol 9,Rohit Patel,History,527.42,2,1054.84,UPI,Chennai
O100718,9/12/2024 7:04,C8450,B1024,Lost Legends,Karan Mehta,Romance,1465.89,1,1465.89,NetBanking,Kolkata
O100719,6/29/2023 14:49,C9294,B1066,Secret Song,Saurav Das,Sci-Fi,287.39,1,287.39,Cash,Delhi
O100720,10/29/2023 12:22,C2917,B1077,Secret Dreams,Karan Iyer,History,215.5,4,862,UPI,Chennai
O100721,9/16/2025 13:43,C8923,B1118,Burning Sea,Arjun Verma,Self-Help,177.85,4,711.4,Card,Hyderabad
O100722,11/28/2024 16:46,C1448,B1020,Gentle Echoes - Vol 7,Rhea Desai,Self-Help,292.7,1,292.7,NetBanking,Delhi
O100723,3/11/2023 13:55,C4610,B1001,Golden Echoes - Vol 2,Maya Sharma,Sci-Fi,949.99,1,949.99,Card,Hyderabad
O100724,9/5/2025 12:51,C9462,B1094,Lonely Pages,Karan Roy,Biography,838.14,1,838.14,Cash,Chennai
O100725,10/22/2023 3:23,C7536,B1097,Bright Voices,Vikram Khan,Romance,296.64,1,296.64,UPI,Delhi
O100726,8/11/2025 6:29,C8807,B1039,Broken Mirror,Meera Khan,History,945.38,1,945.38,UPI,Hyderabad
O100727,7/4/2025 20:53,C5408,B1103,Broken Promises,Amit Khan,Romance,715.83,1,715.83,Card,Bengaluru
O100728,1/24/2025 7:16,C4847,B1088,Ancient Cities,Priya Iyer,Self-Help,345.72,1,345.72,Card,Chennai
O100729,8/23/2023 7:22,C5091,B1083,Golden Storms (84),Sana Verma,Romance,287.55,1,287.55,UPI,Mumbai
O100730,5/3/2023 2:51,C9071,B1045,Bright Sea,Saurav Das,Non-Fiction,137.53,5,687.65,Cash,Kolkata
O100731,1/16/2024 22:35,C6167,B1031,Ancient Mirror,Amit Desai,Self-Help,557.04,2,1114.08,NetBanking,Chennai
O100732,7/7/2023 18:36,C5591,B1011,Hidden Machine,Rhea Roy,Self-Help,1387.2,1,1387.2,NetBanking,Bengaluru
O100733,5/12/2023 1:58,C9613,B1012,Whispering Rivers,Saurav Bose,Children,424.85,4,1699.4,NetBanking,Ahmedabad
O100734,2/3/2023 18:17,C6689,B1045,Bright Sea,Saurav Das,History,1124.59,2,2249.18,NetBanking,Mumbai
O100735,5/4/2023 18:52,C8537,B1107,Forgotten Song - Vol 3,Nisha Mehta,Self-Help,194.27,1,194.27,UPI,Kolkata
O100736,11/21/2024 7:40,C7216,B1021,Broken Song,Rhea Mehta,Fiction,1477.86,3,4433.58,Cash,Hyderabad
O100737,9/19/2024 9:27,C4066,B1028,Golden Song,Sana Iyer,Fantasy,1123.84,1,1123.84,UPI,Bengaluru
O100738,4/27/2024 22:19,C6621,B1084,Midnight Rivers,Isha Sharma,Sci-Fi,1121.13,2,2242.26,UPI,Mumbai
O100739,3/10/2024 7:39,C7866,B1094,Lonely Pages,Karan Roy,Self-Help,793.5,1,793.5,UPI,Hyderabad
O100740,10/14/2023 16:24,C3947,B1043,Gentle Mirror,Rohit Gupta,Biography,1130.53,1,1130.53,Card,Bengaluru
O100741,1/8/2025 9:49,C4863,B1060,Ancient Storms,Tara Khan,Non-Fiction,1145.18,1,1145.18,NetBanking,Pune
O100742,5/30/2023 5:26,C8749,B1117,Glowing Echoes,Rohit Khan,Romance,899.17,1,899.17,Cash,Mumbai
O100743,5/26/2024 4:53,C9470,B1038,Modern Machine - Vol 12,Rhea Khan,Biography,915.92,2,1831.84,UPI,Ahmedabad
O100744,9/14/2023 20:28,C1781,B1100,Secret Stars (101),Arjun Roy,Sci-Fi,340.74,1,340.74,NetBanking,Delhi
O100745,3/3/2023 7:50,C5166,B1015,Lonely Rivers,Maya Singh,Mystery,1239.41,2,2478.82,NetBanking,Delhi
O100746,2/1/2025 12:11,C5256,B1002,Gentle Rivers,Maya Das,Self-Help,1487.71,1,1487.71,UPI,Hyderabad
O100747,7/24/2024 9:22,C6638,B1095,Wild Paths,Deepak Bose,History,1333.27,1,1333.27,Cash,Pune
O100748,12/26/2023 22:02,C4259,B1088,Ancient Cities,Priya Iyer,Non-Fiction,885.46,2,1770.92,Card,Chennai
O100749,11/29/2023 18:35,C8987,B1102,Broken Dreams - Vol 3,Ananya Verma,Fantasy,968.05,1,968.05,NetBanking,Delhi
O100750,9/20/2024 10:25,C8598,B1111,Gentle Forest (112),Priya Gupta,Biography,1200.85,1,1200.85,Card,Mumbai
O100751,3/7/2024 22:59,C7631,B1085,Forgotten Storms,Deepak Roy,Fantasy,1289.46,2,2578.92,Cash,Delhi
O100752,12/18/2023 8:18,C6136,B1011,Hidden Machine,Rhea Roy,Mystery,1148.37,1,1148.37,UPI,Chennai
O100753,9/11/2024 23:28,C7479,B1033,Fading Pages - Vol 7,Ananya Bose,Sci-Fi,1166.21,1,1166.21,UPI,Ahmedabad
O100754,2/4/2025 21:22,C9535,B1015,Lonely Rivers,Maya Singh,Fantasy,325.32,1,325.32,NetBanking,Pune
O100755,7/8/2023 0:50,C3048,B1055,Lost Garden - Vol 9,Ananya Iyer,Mystery,812.33,1,812.33,Card,Chennai
O100756,8/4/2023 6:04,C7505,B1110,Golden Skies,Meera Patel,Non-Fiction,738.63,2,1477.26,Cash,Delhi
O100757,8/17/2025 17:13,C9985,B1023,Hidden Garden,Karan Bose,Non-Fiction,419.53,1,419.53,Cash,Kolkata
O100758,6/20/2024 3:01,C2702,B1101,Broken Dreams - Vol 7,Rhea Mehta,Biography,689.01,1,689.01,UPI,Mumbai
O100759,11/1/2024 14:11,C6068,B1020,Gentle Echoes - Vol 7,Rhea Desai,Non-Fiction,160.09,1,160.09,Card,Bengaluru
O100760,3/29/2024 22:48,C3071,B1059,Broken Memory,Amit Verma,Sci-Fi,1215.2,1,1215.2,Card,Mumbai
O100761,2/5/2023 12:59,C6328,B1118,Burning Sea,Arjun Verma,Fiction,1325.61,1,1325.61,NetBanking,Ahmedabad
O100762,8/15/2025 9:55,C9987,B1002,Gentle Rivers,Maya Das,History,209.43,1,209.43,NetBanking,Mumbai
O100763,7/1/2023 21:30,C8480,B1054,Wild Machine - Vol 4,Ananya Khan,History,1089.36,1,1089.36,NetBanking,Chennai
O100764,5/8/2024 19:38,C4721,B1023,Hidden Garden,Karan Bose,Fantasy,1052.85,2,2105.7,Cash,Ahmedabad
O100765,1/10/2024 15:00,C5256,B1030,Whispering Sea,Ananya Mehta,Sci-Fi,151.62,1,151.62,Card,Chennai
O100766,1/1/2023 19:03,C3233,B1062,Secret Skies - Vol 7,Vikram Sharma,Fiction,226.26,1,226.26,UPI,Chennai
O100767,7/1/2024 0:18,C9059,B1108,Hidden Cities,Arjun Sharma,Self-Help,1148.63,5,5743.15,NetBanking,Chennai
O100768,2/23/2025 15:40,C5799,B1116,Bright Empire (117),Deepak Gupta,Fiction,1207.5,1,1207.5,Card,Kolkata
O100769,1/18/2024 6:51,C7745,B1047,Lost Rivers,Karan Iyer,History,635,1,635,NetBanking,Pune
O100770,6/17/2023 23:31,C7385,B1112,Ancient Echoes,Ananya Das,Romance,718.51,1,718.51,NetBanking,Bengaluru
O100771,3/23/2023 15:22,C4924,B1115,Golden Stars - Vol 12,Ananya Gupta,Sci-Fi,206.25,2,412.5,UPI,Chennai
O100772,4/8/2025 9:47,C7765,B1046,Lonely Echoes - Vol 10,Rohit Iyer,History,1496.72,3,4490.16,Card,Delhi
O100773,5/20/2023 10:32,C2808,B1044,Midnight Garden,Tara Mehta,Mystery,359.23,1,359.23,NetBanking,Ahmedabad
O100774,12/18/2024 22:40,C9060,B1019,Lost Pages,Deepak Sharma,Sci-Fi,1203.41,1,1203.41,Card,Hyderabad
O100775,6/5/2023 1:48,C9764,B1069,Gentle Skies - Vol 9,Rahul Khan,Fiction,1486.76,2,2973.52,Cash,Mumbai
O100776,10/16/2023 9:48,C3048,B1102,Broken Dreams - Vol 3,Ananya Verma,Non-Fiction,908.61,1,908.61,NetBanking,Kolkata
O100777,4/3/2023 5:29,C1241,B1115,Golden Stars - Vol 12,Ananya Gupta,Romance,619.52,1,619.52,NetBanking,Bengaluru
O100778,3/6/2024 11:20,C9165,B1076,Gentle Memory - Vol 5,Meera Sharma,Fantasy,1085.65,1,1085.65,UPI,Ahmedabad
O100779,12/5/2023 2:55,C3393,B1117,Glowing Echoes,Rohit Khan,Fiction,496.56,1,496.56,Cash,Chennai
O100780,3/15/2023 19:46,C8702,B1108,Hidden Cities,Arjun Sharma,Biography,1199.18,1,1199.18,Card,Bengaluru
O100781,4/16/2025 13:53,C1206,B1034,Midnight Machine,Arjun Gupta,Sci-Fi,712.5,2,1425,Cash,Bengaluru
O100782,2/28/2025 16:07,C5049,B1092,Lost Echoes,Ananya Khan,Biography,756.73,1,756.73,Cash,Bengaluru
O100783,1/22/2025 3:25,C9538,B1020,Gentle Echoes - Vol 7,Rhea Desai,Self-Help,751.84,1,751.84,Card,Ahmedabad
O100784,11/28/2024 11:21,C6293,B1069,Gentle Skies - Vol 9,Rahul Khan,Biography,990.38,1,990.38,Card,Kolkata
O100785,6/17/2024 4:26,C5150,B1038,Modern Machine - Vol 12,Rhea Khan,History,804.62,1,804.62,NetBanking,Chennai
O100786,1/5/2024 1:53,C4568,B1056,Golden Storms,Sana Mehta,Romance,129.69,1,129.69,Cash,Bengaluru
O100787,11/29/2023 0:32,C3742,B1045,Bright Sea,Saurav Das,Biography,961.5,1,961.5,UPI,Delhi
O100788,3/19/2025 8:51,C1146,B1030,Whispering Sea,Ananya Mehta,Biography,1392.3,1,1392.3,Cash,Ahmedabad
O100789,6/8/2023 13:31,C2466,B1084,Midnight Rivers,Isha Sharma,Children,215.09,1,215.09,Card,Mumbai
O100790,4/4/2023 22:31,C6544,B1029,Forgotten Forest,Deepak Mehta,Self-Help,170.04,1,170.04,Cash,Kolkata
O100791,10/22/2024 5:36,C9787,B1054,Wild Machine - Vol 4,Ananya Khan,Fantasy,1369.73,1,1369.73,Cash,Mumbai
O100792,8/27/2023 11:31,C6690,B1079,Hidden Dreams,Rhea Bose,Self-Help,631.89,1,631.89,NetBanking,Bengaluru
O100793,12/6/2024 13:45,C6868,B1088,Ancient Cities,Priya Iyer,Fiction,1191.08,1,1191.08,Card,Chennai
O100794,5/11/2024 15:55,C5828,B1044,Midnight Garden,Tara Mehta,Fiction,1296.41,1,1296.41,NetBanking,Bengaluru
O100795,7/11/2023 19:47,C6696,B1081,Lost Promises - Vol 2,Sana Iyer,Children,1369.98,1,1369.98,UPI,Ahmedabad
O100796,6/7/2025 21:47,C3627,B1067,Fading Promises,Meera Desai,Sci-Fi,554.65,2,1109.3,Cash,Mumbai
O100797,10/30/2023 9:35,C9873,B1069,Gentle Skies - Vol 9,Rahul Khan,Self-Help,1360.87,1,1360.87,UPI,Ahmedabad
O100798,3/5/2025 23:13,C9289,B1119,Golden Echoes - Vol 4,Rahul Singh,Fiction,876.13,1,876.13,NetBanking,Mumbai
O100799,9/26/2024 13:15,C4912,B1047,Lost Rivers,Karan Iyer,Fiction,1411.88,1,1411.88,UPI,Delhi
O100800,4/18/2025 14:06,C4110,B1107,Forgotten Song - Vol 3,Nisha Mehta,History,1206.26,1,1206.26,NetBanking,Mumbai
O100801,10/17/2023 11:44,C7714,B1036,Bright Song,Deepak Desai,Children,1473.21,1,1473.21,UPI,Delhi
O100802,6/19/2024 23:59,C2092,B1002,Gentle Rivers,Maya Das,Non-Fiction,1119.99,1,1119.99,Cash,Mumbai
O100803,6/13/2025 1:08,C4310,B1048,Lost Song,Isha Patel,Mystery,759.76,4,3039.04,Cash,Ahmedabad
O100804,4/12/2023 1:09,C7366,B1011,Hidden Machine,Rhea Roy,Romance,601.97,1,601.97,NetBanking,Chennai
O100805,1/11/2024 8:02,C2161,B1049,Ancient Memory,Arjun Singh,Fiction,1112.89,1,1112.89,Cash,Bengaluru
O100806,8/8/2025 2:54,C8668,B1070,Silent Rivers,Amit Verma,Self-Help,1062.9,1,1062.9,Cash,Hyderabad
O100807,1/31/2025 15:08,C7046,B1023,Hidden Garden,Karan Bose,History,278.27,2,556.54,Cash,Chennai
O100808,2/11/2023 2:33,C5979,B1057,Lost Dreams (58),Arjun Sharma,History,868.17,2,1736.34,Cash,Bengaluru
O100809,4/10/2023 3:41,C4784,B1048,Lost Song,Isha Patel,History,869.54,1,869.54,NetBanking,Bengaluru
O100810,6/22/2024 23:54,C5075,B1069,Gentle Skies - Vol 9,Rahul Khan,Romance,1287.9,1,1287.9,Card,Pune
O100811,2/23/2025 23:15,C6864,B1004,Wild Pages - Vol 4,Rahul Das,Non-Fiction,1424.12,2,2848.24,NetBanking,Pune
O100812,6/20/2023 6:34,C7579,B1065,Crimson Skies (66),Tara Bose,Non-Fiction,254.54,2,509.08,UPI,Mumbai
O100813,9/6/2024 16:07,C6772,B1050,Modern Stars,Vikram Khan,History,1017.69,1,1017.69,UPI,Hyderabad
O100814,2/27/2024 23:03,C8054,B1087,Crimson Echoes,Meera Roy,Fantasy,1205.23,1,1205.23,UPI,Bengaluru
O100815,7/12/2024 7:47,C7145,B1058,Hidden Garden - Vol 4,Deepak Iyer,Children,753.29,1,753.29,UPI,Hyderabad
O100816,4/3/2024 14:27,C1003,B1062,Secret Skies - Vol 7,Vikram Sharma,Self-Help,805.72,1,805.72,Cash,Chennai
O100817,1/17/2023 18:50,C3213,B1020,Gentle Echoes - Vol 7,Rhea Desai,Children,347.13,1,347.13,UPI,Kolkata
O100818,8/16/2023 7:49,C6159,B1109,Hidden Sea,Deepak Patel,Sci-Fi,1159.91,1,1159.91,Cash,Chennai
O100819,6/7/2024 20:15,C3534,B1103,Broken Promises,Amit Khan,History,1330.53,2,2661.06,Cash,Kolkata
O100820,12/31/2023 5:41,C3267,B1091,Wild Stars - Vol 6,Arjun Desai,Self-Help,472.33,3,1416.99,UPI,Hyderabad
O100821,9/13/2023 8:28,C5198,B1039,Broken Mirror,Meera Khan,Children,1478.3,2,2956.6,UPI,Delhi
O100822,2/14/2024 20:43,C4562,B1062,Secret Skies - Vol 7,Vikram Sharma,Children,881.92,1,881.92,Cash,Hyderabad
O100823,6/27/2023 17:46,C2562,B1002,Gentle Rivers,Maya Das,Self-Help,1373.81,1,1373.81,UPI,Kolkata
O100824,1/26/2024 2:51,C1916,B1115,Golden Stars - Vol 12,Ananya Gupta,Children,1220.92,1,1220.92,UPI,Hyderabad
O100825,3/2/2024 4:23,C4714,B1022,Crimson Dreams,Neha Verma,Biography,1253.68,1,1253.68,Cash,Pune
O100826,11/9/2023 19:05,C1674,B1018,Secret Stars,Isha Das,Fiction,728.24,1,728.24,UPI,Mumbai
O100827,5/29/2024 8:02,C3509,B1011,Hidden Machine,Rhea Roy,Fantasy,841.67,1,841.67,Cash,Pune
O100828,2/9/2025 21:40,C9269,B1091,Wild Stars - Vol 6,Arjun Desai,Self-Help,1164.57,1,1164.57,Cash,Bengaluru
O100829,10/24/2023 14:21,C3425,B1071,Golden Promises,Siddharth Khan,Biography,1220.32,1,1220.32,Card,Hyderabad
O100830,5/2/2024 20:48,C1807,B1047,Lost Rivers,Karan Iyer,Non-Fiction,1356.9,1,1356.9,NetBanking,Chennai
O100831,2/13/2024 18:16,C8118,B1059,Broken Memory,Amit Verma,Non-Fiction,1079.64,2,2159.28,Card,Mumbai
O100832,7/26/2024 7:12,C8993,B1006,Forgotten Stars,Maya Patel,Self-Help,965.98,1,965.98,NetBanking,Bengaluru
O100833,9/22/2024 19:05,C5034,B1026,Glowing Empire,Ananya Verma,History,501.85,5,2509.25,Card,Delhi
O100834,3/6/2025 15:39,C6298,B1032,Hidden Skies - Vol 3,Nisha Gupta,Sci-Fi,944.8,1,944.8,Cash,Delhi
O100835,3/9/2024 13:17,C6706,B1007,Silent Promises,Nisha Gupta,Biography,1352.81,1,1352.81,Card,Hyderabad
O100836,8/31/2024 23:51,C1396,B1106,Ancient Song - Vol 6,Ananya Desai,Fantasy,551.85,2,1103.7,UPI,Mumbai
O100837,9/23/2024 16:06,C3389,B1109,Hidden Sea,Deepak Patel,Fantasy,235.1,2,470.2,NetBanking,Kolkata
O100838,7/24/2023 13:36,C3555,B1011,Hidden Machine,Rhea Roy,Romance,1140.09,1,1140.09,Cash,Delhi
O100839,9/6/2023 22:36,C3419,B1000,Bright Paths,Ananya Das,Fiction,696.09,5,3480.45,UPI,Kolkata
O100840,12/11/2024 4:03,C5999,B1020,Gentle Echoes - Vol 7,Rhea Desai,Fantasy,1120.03,1,1120.03,NetBanking,Ahmedabad
O100841,12/6/2023 7:36,C9814,B1027,Burning Voices,Karan Bose,Fiction,1336.18,1,1336.18,Card,Bengaluru
O100842,6/19/2024 9:25,C9991,B1118,Burning Sea,Arjun Verma,History,299.03,1,299.03,NetBanking,Mumbai
O100843,1/21/2024 21:13,C9631,B1002,Gentle Rivers,Maya Das,Fiction,847.28,2,1694.56,Cash,Chennai
O100844,3/3/2023 10:20,C4288,B1033,Fading Pages - Vol 7,Ananya Bose,Mystery,409.25,1,409.25,UPI,Kolkata
O100845,11/1/2024 0:18,C2091,B1098,Bright Song - Vol 5,Vikram Gupta,Self-Help,378.44,2,756.88,NetBanking,Chennai
O100846,6/4/2025 3:55,C1312,B1115,Golden Stars - Vol 12,Ananya Gupta,Fantasy,1386.21,1,1386.21,UPI,Pune
O100847,1/25/2024 18:30,C2631,B1059,Broken Memory,Amit Verma,Romance,553.49,1,553.49,UPI,Ahmedabad
O100848,6/28/2024 3:12,C4054,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Children,1018.65,1,1018.65,Card,Ahmedabad
O100849,8/6/2025 0:46,C1651,B1087,Crimson Echoes,Meera Roy,History,801.52,2,1603.04,Card,Chennai
O100850,5/16/2024 14:19,C3572,B1091,Wild Stars - Vol 6,Arjun Desai,Fantasy,844.57,1,844.57,Cash,Hyderabad
O100851,12/30/2023 22:45,C5953,B1027,Burning Voices,Karan Bose,Fantasy,1259.02,1,1259.02,Card,Chennai
O100852,10/2/2024 9:22,C7343,B1084,Midnight Rivers,Isha Sharma,Fiction,699.34,3,2098.02,Cash,Chennai
O100853,6/5/2023 12:26,C7436,B1050,Modern Stars,Vikram Khan,Romance,741.03,2,1482.06,Card,Delhi
O100854,6/17/2024 22:17,C4726,B1056,Golden Storms,Sana Mehta,Biography,720.56,1,720.56,NetBanking,Bengaluru
O100855,6/6/2023 15:31,C6118,B1016,Bright Empire,Deepak Singh,Children,1280.36,1,1280.36,UPI,Ahmedabad
O100856,5/15/2023 7:31,C3270,B1014,Lost Dreams,Nisha Iyer,History,470.23,1,470.23,Card,Mumbai
O100857,12/6/2024 19:04,C3215,B1015,Lonely Rivers,Maya Singh,Sci-Fi,266.65,1,266.65,NetBanking,Mumbai
O100858,7/28/2025 5:45,C6201,B1119,Golden Echoes - Vol 4,Rahul Singh,Children,216.04,1,216.04,Cash,Delhi
O100859,11/22/2023 5:17,C1483,B1072,Glowing Legends,Maya Iyer,Mystery,1023.63,5,5118.15,UPI,Pune
O100860,11/7/2023 16:07,C5485,B1118,Burning Sea,Arjun Verma,Biography,505.12,1,505.12,Card,Bengaluru
O100861,5/15/2023 6:43,C1429,B1003,Hidden Paths - Vol 4,Tara Roy,Non-Fiction,1314.75,1,1314.75,UPI,Bengaluru
O100862,8/26/2023 8:24,C1427,B1014,Lost Dreams,Nisha Iyer,Children,413.24,1,413.24,UPI,Delhi
O100863,5/18/2023 18:17,C8680,B1116,Bright Empire (117),Deepak Gupta,Self-Help,683.05,2,1366.1,UPI,Mumbai
O100864,5/18/2024 17:15,C3253,B1099,Midnight Legends,Deepak Khan,Biography,1321.39,2,2642.78,Card,Bengaluru
O100865,2/3/2023 14:52,C1245,B1098,Bright Song - Vol 5,Vikram Gupta,Romance,201.49,2,402.98,UPI,Pune
O100866,1/30/2025 7:23,C4351,B1114,Crimson Forest,Rhea Das,Romance,1371.02,1,1371.02,Cash,Mumbai
O100867,6/6/2025 22:27,C9027,B1022,Crimson Dreams,Neha Verma,Self-Help,353.16,1,353.16,UPI,Ahmedabad
O100868,3/13/2024 14:44,C1685,B1045,Bright Sea,Saurav Das,Romance,754.83,2,1509.66,NetBanking,Hyderabad
O100869,9/18/2024 20:49,C9784,B1071,Golden Promises,Siddharth Khan,Biography,297.68,1,297.68,Cash,Delhi
O100870,4/12/2024 1:32,C5025,B1077,Secret Dreams,Karan Iyer,Self-Help,780.64,1,780.64,NetBanking,Kolkata
O100871,2/1/2024 18:47,C1807,B1039,Broken Mirror,Meera Khan,History,1140.33,3,3420.99,Card,Chennai
O100872,2/12/2024 11:05,C5684,B1086,Broken Legends,Rhea Bose,Self-Help,295.76,2,591.52,NetBanking,Mumbai
O100873,10/29/2023 22:19,C1893,B1109,Hidden Sea,Deepak Patel,Biography,1375.95,2,2751.9,Card,Ahmedabad
O100874,4/3/2023 18:13,C2854,B1072,Glowing Legends,Maya Iyer,Self-Help,1277.62,5,6388.1,Card,Mumbai
O100875,2/28/2024 11:46,C8387,B1077,Secret Dreams,Karan Iyer,Biography,1122.08,1,1122.08,Cash,Mumbai
O100876,8/27/2024 7:21,C8449,B1118,Burning Sea,Arjun Verma,Self-Help,854.56,1,854.56,Cash,Chennai
O100877,12/9/2024 23:36,C3686,B1115,Golden Stars - Vol 12,Ananya Gupta,Fantasy,275.25,2,550.5,Cash,Delhi
O100878,12/24/2024 16:21,C6946,B1060,Ancient Storms,Tara Khan,Non-Fiction,214.24,1,214.24,Cash,Pune
O100879,9/18/2024 5:49,C7204,B1008,Crimson Stars - Vol 6,Priya Sharma,History,137.11,1,137.11,NetBanking,Kolkata
O100880,7/23/2025 12:12,C3459,B1088,Ancient Cities,Priya Iyer,Mystery,1257.03,1,1257.03,Card,Mumbai
O100881,2/26/2025 1:52,C7874,B1104,Gentle Forest (105),Sana Desai,Mystery,533.59,2,1067.18,UPI,Chennai
O100882,10/23/2023 22:48,C3960,B1067,Fading Promises,Meera Desai,Self-Help,208.93,2,417.86,Cash,Mumbai
O100883,1/4/2023 22:40,C5146,B1001,Golden Echoes - Vol 2,Maya Sharma,Romance,1040.9,1,1040.9,Cash,Ahmedabad
O100884,5/25/2025 18:09,C9904,B1040,Wild Skies,Isha Bose,Self-Help,1483.87,1,1483.87,Cash,Ahmedabad
O100885,8/11/2023 21:26,C8794,B1015,Lonely Rivers,Maya Singh,Romance,450.28,2,900.56,NetBanking,Pune
O100886,3/23/2023 21:53,C1107,B1029,Forgotten Forest,Deepak Mehta,Self-Help,711.84,1,711.84,Card,Chennai
O100887,10/5/2024 20:17,C4401,B1109,Hidden Sea,Deepak Patel,Children,1300,1,1300,Cash,Mumbai
O100888,2/26/2023 23:47,C6718,B1068,Golden Rivers,Tara Roy,Mystery,467.93,1,467.93,Cash,Mumbai
O100889,11/14/2024 21:02,C5889,B1043,Gentle Mirror,Rohit Gupta,Fiction,278.49,1,278.49,UPI,Delhi
O100890,4/22/2023 15:10,C3920,B1060,Ancient Storms,Tara Khan,Fiction,165.02,2,330.04,Card,Chennai
O100891,11/7/2024 21:39,C3906,B1097,Bright Voices,Vikram Khan,Children,1332.11,1,1332.11,NetBanking,Hyderabad
O100892,4/6/2023 10:53,C6289,B1044,Midnight Garden,Tara Mehta,Fiction,1077.65,1,1077.65,UPI,Pune
O100893,2/15/2025 15:33,C2063,B1053,Whispering Sea (54),Nisha Iyer,Non-Fiction,719.31,2,1438.62,UPI,Ahmedabad
O100894,5/5/2023 9:59,C6393,B1104,Gentle Forest (105),Sana Desai,Mystery,589.98,1,589.98,NetBanking,Bengaluru
O100895,9/18/2024 2:07,C2790,B1021,Broken Song,Rhea Mehta,Romance,957.18,1,957.18,Cash,Ahmedabad
O100896,8/14/2025 10:27,C7996,B1019,Lost Pages,Deepak Sharma,Children,1207.76,1,1207.76,UPI,Chennai
O100897,8/11/2024 22:41,C6797,B1054,Wild Machine - Vol 4,Ananya Khan,History,826.55,1,826.55,Card,Ahmedabad
O100898,1/16/2025 23:00,C9154,B1021,Broken Song,Rhea Mehta,History,1204.93,4,4819.72,NetBanking,Mumbai
